# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-leaf-u-msg	decode-read	no-unknown	249.1	1.006	0.997	1.398	1.721	1.403	1.007	1.400
codec-nounk-U	U-leaf-u-packed	encode	no-unknown	212.3	1.296	0.208	0.397		1.914	0.208	0.391
codec-nounk-U	U-leaf-u-packed	decode	no-unknown	238.7	1.308	1.035	1.408	1.769	1.360	1.031	1.409
codec-nounk-U	U-leaf-u-packed	decode-read	no-unknown	246.4	1.312	1.057	1.529	1.758	1.447	1.045	1.520
codec-nounk-U	U-leaf-u-repeated	encode	no-unknown	209.4	1.012	0.204	0.434		2.123	0.202	0.427
codec-nounk-U	U-leaf-u-repeated	decode	no-unknown	255.3	0.998	1.028	1.476	1.695	1.436	1.009	1.476
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	263.2	1.291	1.055	1.388	1.681	1.315	1.060	1.377
codec-nounk-U	U-leaf-u-varint	encode	no-unknown	208.9	1.305	0.217	0.497		2.286	0.219	0.495
codec-nounk-U	U-leaf-u-varint	decode	no-unknown	246.8	1.288	1.046	1.653	1.716	1.580	1.057	1.643
codec-nounk-U	U-leaf-u-varint	decode-read	no-unknown	255.1	1.299	1.083	1.674	1.699	1.545	1.066	1.660
codec-nounk-U	U-nested-all	encode	no-unknown	212.7	1.284	0.211	0.474		2.251	0.212	0.460
codec-nounk-U	U-nested-all	decode	no-unknown	294.5	1.292	0.959	1.461	1.544	1.523	0.984	1.486
codec-nounk-U	U-nested-all	decode-read	no-unknown	303.2	1.336	0.977	1.471	1.546	1.505	0.962	1.451
codec-nounk-U	U-nested-before	encode	no-unknown	210.5	1.302	0.219	0.492		2.244	0.216	0.469
codec-nounk-U	U-nested-before	decode	no-unknown	294.3	1.310	0.973	1.472	1.573	1.513	0.967	1.461
codec-nounk-U	U-nested-before	decode-read	no-unknown	343.3	1.148	0.871	1.374	1.386	1.577	0.945	1.464
codec-nounk-U	U-nested-group	encode	no-unknown	237.2	1.171	0.200	0.452		2.258	0.207	0.475
codec-nounk-U	U-nested-group	decode	no-unknown	296.8	1.156	0.871	1.437	1.463	1.651	0.876	1.450
codec-nounk-U	U-nested-group	decode-read	no-unknown	305.0	1.180	0.930	1.447	1.464	1.557	0.927	1.434
codec-nounk-U	U-nested-interleaved	encode	no-unknown	245.1	1.104	0.183	0.431		2.363	0.182	0.400
codec-nounk-U	U-nested-interleaved	decode	no-unknown	335.1	1.152	0.838	1.318	1.361	1.573	0.845	1.323
codec-nounk-U	U-nested-interleaved	decode-read	no-unknown	320.4	1.228	0.920	1.441	1.452	1.566	0.922	1.431
codec-nounk-U	U-nested-u-fixed32	encode	no-unknown	237.8	1.158	0.188	0.436		2.321	0.189	0.424
codec-nounk-U	U-nested-u-fixed32	decode	no-unknown	261.4	1.166	0.947	1.546	1.596	1.632	1.002	1.622
codec-nounk-U	U-nested-u-fixed32	decode-read	no-unknown	251.5	1.243	1.053	1.792	1.718	1.701	1.048	1.669
codec-nounk-U	U-nested-u-fixed64	encode	no-unknown	219.7	1.230	0.208	0.478		2.301	0.205	0.471
codec-nounk-U	U-nested-u-fixed64	decode	no-unknown	243.5	1.231	1.030	1.661	1.738	1.613	1.037	1.654
codec-nounk-U	U-nested-u-fixed64	decode-read	no-unknown	248.8	0.982	1.053	1.697	1.743	1.612	1.057	1.691
codec-nounk-U	U-nested-u-len	encode	no-unknown	208.8	1.150	0.218	0.499		2.290	0.216	0.464
codec-nounk-U	U-nested-u-len	decode	no-unknown	239.8	1.256	0.824	1.726	1.732	2.093	0.836	1.712
codec-nounk-U	U-nested-u-len	decode-read	no-unknown	239.0	1.304	0.912	1.784	1.788	1.956	0.910	1.773
codec-nounk-U	U-nested-u-msg	encode	no-unknown	208.6	1.307	0.170	0.512		3.010	0.168	0.483
